Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,player
0,0,0,0.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,15,0,0,0,0,1,0,2052,0,0,2,0.0,0,0,0,0,40,False,0,2,4,1,2022-23,Jonathan_Panzo
1,1,1,1.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,18,0,0,0.0,0.0,2022-08-14T13:00:00Z,0,19,0,0,0,0,2,0,1754,0,0,1,0.0,0,-277,0,277,40,True,0,2,2,2,2022-23,Jonathan_Panzo
2,2,2,2.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,8,0,0,0,0,3,0,1565,0,1,1,0.0,0,-195,0,195,40,False,0,2,2,3,2022-23,Jonathan_Panzo
3,3,3,3.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,38,0,0,0.0,0.0,2022-08-28T15:30:00Z,0,18,0,0,0,0,4,0,1455,0,2,0,0.0,0,-125,0,125,40,True,0,2,3,4,2022-23,Jonathan_Panzo
4,4,4,4.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,49,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,13,0,0,0,0,5,0,1383,0,0,6,0.0,0,-75,0,75,40,False,0,2,5,5,2022-23,Jonathan_Panzo
5,5,5,5.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,3,0,0,0,0,6,0,1302,0,3,2,0.0,0,-76,0,76,40,True,0,2,2,6,2022-23,Jonathan_Panzo
6,6,6,6.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,78,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,9,0,0,0,0,8,0,1207,0,3,2,0.0,0,-29,0,29,40,True,0,2,2,8,2022-23,Jonathan_Panzo
7,7,7,7.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,86,0,0,0.0,0.0,2022-10-03T19:00:00Z,0,10,0,0,0,0,9,0,1172,0,0,4,0.0,0,-45,0,45,40,False,0,2,3,9,2022-23,Jonathan_Panzo
8,8,8,8.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,2,0,0,0,0,10,0,1130,0,1,1,0.0,0,-40,0,40,40,True,0,2,2,10,2022-23,Jonathan_Panzo
9,9,9,9.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,110,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,20,0,0,0,0,11,0,1094,0,0,1,0.0,0,-37,0,37,40,False,0,2,2,11,2022-23,Jonathan_Panzo
10,10,10,10.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,114,0,0,0.0,0.0,2022-10-18T18:30:00Z,0,5,0,0,0,0,12,0,1061,0,0,0,0.0,0,-26,0,26,40,False,0,2,3,12,2022-23,Jonathan_Panzo
11,11,11,11.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,126,0,0,0.0,0.0,2022-10-22T11:30:00Z,0,12,0,0,0,0,13,0,1054,0,0,1,0.0,0,-16,0,16,40,True,0,2,4,13,2022-23,Jonathan_Panzo
12,12,12,12.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,131,0,0,0.0,0.0,2022-10-30T14:00:00Z,0,1,0,0,0,0,14,0,1035,0,0,5,0.0,0,-20,0,20,40,False,0,2,4,14,2022-23,Jonathan_Panzo
13,13,13,13.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,146,0,0,0.0,0.0,2022-11-05T15:00:00Z,0,4,0,0,0,0,15,0,1024,0,2,2,0.0,0,-11,0,11,40,True,0,2,3,15,2022-23,Jonathan_Panzo
14,14,14,14.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,157,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,7,0,0,0,0,16,0,1012,0,0,1,0.0,0,-11,0,11,40,True,0,2,2,16,2022-23,Jonathan_Panzo
15,15,15,15.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,169,0,0,0.0,0.0,2022-12-27T20:00:00Z,0,14,0,0,0,0,17,0,944,0,0,3,0.0,0,-69,0,69,40,False,0,2,4,17,2022-23,Jonathan_Panzo
16,16,16,16.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,177,0,0,0.0,0.0,2023-01-01T16:30:00Z,0,6,0,0,0,0,18,0,937,0,1,1,0.0,0,-8,0,8,40,True,0,2,3,18,2022-23,Jonathan_Panzo
17,17,17,17.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,190,0,0,0.0,0.0,2023-01-04T19:30:00Z,0,17,0,0,0,0,19,0,927,0,1,0,0.0,0,-9,0,9,40,False,0,2,2,19,2022-23,Jonathan_Panzo
18,18,18,18.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,198,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,10,0,0,0,0,20,0,918,0,0,2,0.0,0,-10,0,10,40,True,0,2,3,20,2022-23,Jonathan_Panzo
19,19,19,19.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,202,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,3,0,0,0,0,21,0,909,0,1,1,0.0,0,-8,0,8,40,False,0,2,2,21,2022-23,Jonathan_Panzo
20,20,20,20.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,218,0,0,0.0,0.0,2023-02-05T14:00:00Z,0,11,0,0,0,0,22,0,897,0,0,1,0.0,0,-12,0,12,40,True,0,2,2,22,2022-23,Jonathan_Panzo
21,21,21,21.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,224,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,9,0,0,0,0,23,0,891,0,0,2,0.0,0,-6,0,6,40,False,0,2,2,23,2022-23,Jonathan_Panzo
22,22,22,22.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,238,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,13,0,0,0,0,24,0,883,0,1,1,0.0,0,-9,0,9,40,True,0,2,5,24,2022-23,Jonathan_Panzo
23,23,23,23.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,250,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,19,0,0,0,0,25,0,874,0,0,4,0.0,0,-8,0,8,40,False,0,2,3,25,2022-23,Jonathan_Panzo
24,24,24,24.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,258,0,0,0.0,0.0,2023-03-05T14:00:00Z,0,8,0,0,0,0,26,0,867,0,2,2,0.0,0,-7,0,7,40,True,0,2,2,26,2022-23,Jonathan_Panzo
25,25,25,25.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,269,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,18,0,0,0,0,27,0,863,0,1,3,0.0,0,-5,0,5,40,False,0,2,4,27,2022-23,Jonathan_Panzo
26,26,26,26.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,278,0,0,0.0,0.0,2023-03-17T20:00:00Z,0,15,0,0,0,0,28,0,857,0,2,1,0.0,0,-6,0,6,40,True,0,2,3,28,2022-23,Jonathan_Panzo
27,27,27,27.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,289,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,20,0,0,0,0,29,0,849,0,1,1,0.0,0,-7,0,7,40,True,0,2,2,29,2022-23,Jonathan_Panzo
28,28,28,28.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,65,0,0,0.0,0.0,2023-04-04T18:45:00Z,0,11,0,0,0,0,29,0,849,0,1,2,0.0,0,-7,0,7,40,False,0,2,2,29,2022-23,Jonathan_Panzo
29,29,29,29.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,291,0,0,0.0,0.0,2023-04-08T14:00:00Z,0,2,0,0,0,0,30,0,845,0,0,2,0.0,0,-4,0,4,40,False,0,2,2,30,2022-23,Jonathan_Panzo
30,30,30,30.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,306,0,0,0.0,0.0,2023-04-16T15:30:00Z,0,14,0,0,0,0,31,0,838,0,2,0,0.0,0,-8,0,8,40,True,0,2,3,31,2022-23,Jonathan_Panzo
31,31,31,31.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,318,0,0,0.0,0.0,2023-04-22T14:00:00Z,0,12,0,0,0,0,32,0,837,0,2,3,0.0,0,0,0,0,40,False,0,2,4,32,2022-23,Jonathan_Panzo
32,32,32,32.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,324,0,0,0.0,0.0,2023-04-26T18:30:00Z,0,5,0,0,0,0,33,0,835,0,1,3,0.0,0,-3,0,3,40,True,0,2,3,33,2022-23,Jonathan_Panzo
33,33,33,33.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,333,0,0,0.0,0.0,2023-04-29T14:00:00Z,0,4,0,0,0,0,34,0,833,0,1,2,0.0,0,-2,0,2,40,False,0,2,3,34,2022-23,Jonathan_Panzo
34,34,34,34.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,347,0,0,0.0,0.0,2023-05-08T19:00:00Z,0,17,0,0,0,0,35,0,832,0,3,4,0.0,0,0,0,0,40,True,0,2,2,35,2022-23,Jonathan_Panzo
35,35,35,35.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,354,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,6,0,0,0,0,36,0,832,0,2,2,0.0,0,-1,0,1,40,False,0,2,4,36,2022-23,Jonathan_Panzo
36,36,36,36.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,367,0,0,0.0,0.0,2023-05-20T16:30:00Z,0,1,0,0,0,0,37,0,827,0,0,1,0.0,0,-5,0,5,40,True,0,2,4,37,2022-23,Jonathan_Panzo
37,37,37,37.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,375,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,7,0,0,0,0,38,0,826,0,1,1,0.0,0,-1,0,1,40,False,0,2,2,38,2022-23,Jonathan_Panzo
0,0,0,,0,0,0,0,0.0,460,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,2023-08-12T12:00:00Z,0,1,0,0,0,0,1,0,11981,0,1,2,0.0,0,0,0,0,40,False,0,2,4,1,2023-24,Jonathan_Panzo
1,1,1,,0,0,0,0,0.0,460,0.0,0.0,0.0,0.0,17,0,0,0.0,0.0,2023-08-18T18:45:00Z,0,17,0,0,0,0,2,0,13091,0,1,2,0.0,0,-815,352,1167,40,True,0,2,2,2,2023-24,Jonathan_Panzo
2,2,2,,0,0,0,0,0.0,460,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,14,0,0,0,0,3,0,12886,0,2,3,0.0,0,-864,328,1192,40,False,0,2,4,3,2023-24,Jonathan_Panzo
3,3,3,,0,0,0,0,0.0,460,0.0,0.0,0.0,0.0,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,7,0,0,0,0,4,0,12480,0,1,0,0.0,0,-948,204,1152,40,False,0,2,3,4,2023-24,Jonathan_Panzo
4,4,4,,0,0,0,0,0.0,460,0.0,0.0,0.0,0.0,47,0,0,0.0,0.0,2023-09-18T18:45:00Z,0,6,0,0,0,0,5,0,10439,0,1,1,0.0,0,-2031,0,2031,40,True,0,2,2,5,2023-24,Jonathan_Panzo
5,5,5,,0,0,0,0,0.0,460,0.0,0.0,0.0,0.0,59,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,13,0,0,0,0,6,0,9750,0,0,2,0.0,0,-726,0,726,40,False,0,2,5,6,2023-24,Jonathan_Panzo
6,6,6,,0,0,0,0,0.0,460,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2023-10-01T13:00:00Z,0,4,0,0,0,0,7,0,9005,0,1,1,0.0,0,-708,0,708,40,True,0,2,3,7,2023-24,Jonathan_Panzo
7,7,7,,0,0,0,0,0.0,460,0.0,0.0,0.0,0.0,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,0,8,0,0,0,0,8,0,8417,0,0,0,0.0,0,-599,0,599,40,False,0,2,2,8,2023-24,Jonathan_Panzo
8,8,8,,0,0,0,0,0.0,460,0.0,0.0,0.0,0.0,88,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,12,0,0,0,0,9,0,8049,0,2,2,0.0,0,-403,0,403,40,True,0,2,2,9,2023-24,Jonathan_Panzo
9,9,9,,0,0,0,0,0.0,460,0.0,0.0,0.0,0.0,97,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,11,0,0,0,0,10,0,7791,0,0,3,0.0,0,-259,0,259,40,False,0,2,5,10,2023-24,Jonathan_Panzo
10,10,10,,0,0,0,0,0.0,460,0.0,0.0,0.0,0.0,108,0,0,0.0,0.0,2023-11-05T14:00:00Z,0,2,0,0,0,0,11,0,7567,0,0,2,0.0,0,-230,0,230,40,True,0,2,3,11,2023-24,Jonathan_Panzo
11,11,11,,0,0,0,0,0.0,460,0.0,0.0,0.0,0.0,119,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,19,0,0,0,0,12,0,7368,0,2,3,0.0,0,-190,0,190,40,False,0,2,3,12,2023-24,Jonathan_Panzo
12,12,12,,0,0,0,0,0.0,460,0.0,0.0,0.0,0.0,128,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,5,0,0,0,0,13,0,7154,0,3,2,0.0,0,-212,0,212,40,True,0,2,3,13,2023-24,Jonathan_Panzo
13,13,13,,0,0,0,0,0.0,460,0.0,0.0,0.0,0.0,139,0,0,0.0,0.0,2023-12-02T17:30:00Z,0,9,0,0,0,0,14,0,7059,0,1,0,0.0,0,-116,0,116,40,True,0,2,2,14,2023-24,Jonathan_Panzo
14,14,14,,0,0,0,0,0.0,460,0.0,0.0,0.0,0.0,145,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,10,0,0,0,0,15,0,6969,0,0,5,0.0,0,-91,0,91,40,False,0,2,2,15,2023-24,Jonathan_Panzo
15,15,15,,0,0,0,0,0.0,460,0.0,0.0,0.0,0.0,160,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,20,0,0,0,0,16,0,6900,0,1,1,0.0,0,-69,0,69,40,False,0,2,2,16,2023-24,Jonathan_Panzo
16,16,16,,0,0,0,0,0.0,460,0.0,0.0,0.0,0.0,169,0,0,0.0,0.0,2023-12-15T20:00:00Z,0,18,0,0,0,0,17,0,6751,0,2,0,0.0,0,-140,0,140,40,True,0,2,3,17,2023-24,Jonathan_Panzo
17,17,17,,0,0,0,0,0.0,460,0.0,0.0,0.0,0.0,177,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,3,0,0,0,0,18,0,6674,0,3,2,0.0,0,-80,0,80,40,True,0,2,2,18,2023-24,Jonathan_Panzo
18,18,18,,0,0,0,0,0.0,460,0.0,0.0,0.0,0.0,189,0,0,0.0,0.0,2023-12-26T12:30:00Z,0,15,0,0,0,0,19,0,6618,0,3,1,0.0,0,-62,0,62,40,False,0,2,4,19,2023-24,Jonathan_Panzo
19,19,19,,0,0,0,0,0.0,460,0.0,0.0,0.0,0.0,197,0,0,0.0,0.0,2023-12-30T17:30:00Z,0,14,0,0,0,0,20,0,6535,0,1,2,0.0,0,-85,0,85,40,True,0,2,3,20,2023-24,Jonathan_Panzo
20,20,20,,0,0,0,0,0.0,460,0.0,0.0,0.0,0.0,203,0,0,0.0,0.0,2024-01-20T17:30:00Z,0,4,0,0,0,0,21,0,6335,0,2,3,0.0,0,-187,0,187,40,False,0,2,3,21,2023-24,Jonathan_Panzo
21,21,21,,0,0,0,0,0.0,460,0.0,0.0,0.0,0.0,215,0,0,0.0,0.0,2024-01-30T19:30:00Z,0,1,0,0,0,0,22,0,6272,0,2,1,0.0,0,-76,0,76,40,True,0,2,4,22,2023-24,Jonathan_Panzo
22,22,22,,0,0,0,0,0.0,460,0.0,0.0,0.0,0.0,222,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,3,0,0,0,0,23,0,6251,0,1,1,0.0,0,-26,0,26,40,False,0,2,2,23,2023-24,Jonathan_Panzo
