Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,0,0,7,1,17.5,696,237,0,0,7.9,11.2,2022-02-10T19:45:00Z,89,9,0,0,0,0,24,0,19513,0,2,50.0,3,18096,21139,3043,80,True,0,5,2,,,,,
1,0,0,0,0,0.0,696,242,0,0,0.0,0.0,2022-02-13T14:00:00Z,0,5,0,0,0,0,25,0,30151,1,0,0.0,0,10523,14906,4383,80,False,0,4,2,,,,,
2,0,2,32,0,56.2,696,256,1,1,17.2,43.0,2022-02-19T15:00:00Z,89,15,0,0,0,0,26,0,148277,1,3,73.0,9,105431,115173,9742,80,True,0,5,2,,,,,
3,0,0,16,1,26.1,696,184,0,0,9.4,14.6,2022-02-23T19:45:00Z,84,10,0,0,0,0,26,0,148277,0,6,53.0,3,105431,115173,9742,80,True,0,5,2,,,,,
4,0,0,7,1,17.7,696,274,0,0,8.0,1.0,2022-03-05T17:30:00Z,90,19,0,0,0,0,28,0,162734,0,1,61.0,3,18399,39800,21401,80,True,0,5,3,,,,,
5,0,0,24,1,24.1,696,283,0,1,11.3,40.4,2022-03-12T12:30:00Z,90,4,0,0,0,0,29,0,232171,2,0,48.0,8,60517,80314,19797,80,False,0,4,2,,,,,
6,0,0,5,0,1.3,696,261,0,0,0.6,4.6,2022-03-16T20:15:00Z,55,1,0,0,0,0,29,0,232171,2,0,0.0,1,60517,80314,19797,80,False,0,4,4,,,,,
7,0,0,0,0,0.0,696,306,0,0,0.0,0.0,2022-04-02T11:30:00Z,0,18,0,0,0,0,31,0,257901,0,2,0.0,0,30605,43806,13201,81,True,0,5,2,,,,,
8,0,0,6,0,1.1,696,316,0,0,0.3,2.2,2022-04-10T15:30:00Z,20,12,0,0,0,0,32,0,224237,2,2,0.0,1,-32578,12186,44764,80,False,0,4,5,,,,,
9,1,1,39,1,17.0,696,294,0,1,12.6,53.0,2022-04-19T19:00:00Z,69,13,0,0,0,0,33,0,194272,0,4,56.0,12,-28504,11907,40411,79,True,0,5,3,,,,,
10,1,0,15,0,16.0,696,338,0,0,7.7,21.6,2022-04-24T15:30:00Z,30,8,0,0,0,0,34,0,259640,0,2,39.0,4,58178,72067,13889,79,True,0,5,2,,,,,
11,0,0,11,1,30.8,696,345,0,0,11.8,15.6,2022-04-30T11:30:00Z,90,14,0,0,0,0,35,0,302841,1,0,72.0,3,43405,59691,16286,80,False,0,4,3,,,,,
12,0,3,34,0,20.5,696,358,1,1,12.2,45.4,2022-05-07T18:45:00Z,90,17,0,0,0,0,36,0,388420,1,1,56.0,10,66645,85779,19134,80,True,0,5,3,,,,,
13,1,0,19,0,17.3,696,321,1,0,6.1,21.2,2022-05-10T19:00:00Z,71,2,0,0,0,0,36,0,388420,2,1,22.0,5,66645,85779,19134,80,False,0,4,2,,,,,
14,0,0,0,0,0.0,696,366,0,0,0.0,0.0,2022-05-17T18:45:00Z,0,16,0,0,0,0,37,0,604632,2,1,0.0,0,174380,192872,18492,80,False,0,4,3,,,,,
15,0,0,12,0,0.0,696,378,1,0,0.0,0.0,2022-05-22T15:00:00Z,90,20,0,0,0,0,38,0,778773,1,3,0.0,2,190673,220100,29427,81,True,0,5,3,,,,,
0,0,0,1,0,3.4,293,4,2,0,2.5,0.0,2022-08-06T11:30:00Z,77,9,0,0,0,0,1,0,1688654,2,2,24.0,2,0,0,0,80,False,0,4,2,0.02,0.2,0.18,1.25,1.0
1,0,3,31,0,15.9,293,16,1,1,11.3,54.8,2022-08-15T19:00:00Z,90,7,0,0,0,0,2,0,1743693,1,1,42.0,9,-84739,84791,169530,80,True,1,4,2,0.03,0.26,0.23,1.04,1.0
2,0,0,-4,0,4.3,293,27,2,0,5.4,2.8,2022-08-22T19:00:00Z,90,14,0,0,0,0,3,0,2044299,1,2,47.0,2,188810,334802,145992,80,False,0,4,4,0.04,0.26,0.22,1.79,1.0
3,0,1,52,1,24.5,293,36,0,2,15.7,76.0,2022-08-27T14:00:00Z,90,3,0,0,0,0,4,0,2088008,0,9,56.0,14,-7358,208449,215807,80,True,0,4,2,0.11,0.48,0.37,0.33,1.0
4,0,0,2,0,4.7,293,48,1,0,7.8,5.0,2022-08-31T19:00:00Z,90,15,0,0,0,0,5,0,2852321,1,2,68.0,2,647336,703861,56525,81,True,0,4,3,0.12,0.69,0.57,0.72,1.0
5,0,0,4,1,22.8,293,55,0,0,5.7,3.8,2022-09-03T11:30:00Z,90,8,0,0,0,0,6,0,3133731,0,0,30.0,3,233843,399012,165169,82,False,0,4,2,0.13,0.3,0.17,1.72,1.0
6,1,0,16,0,12.7,293,87,1,0,4.1,20.0,2022-10-01T14:00:00Z,45,5,0,0,0,0,9,0,2829541,3,3,8.0,4,34362,234919,200557,82,True,0,4,3,0.08,0.08,0.0,0.52,0.0
7,1,0,7,0,11.2,293,91,1,0,2.8,12.4,2022-10-09T15:30:00Z,41,1,0,0,0,0,10,0,2460893,2,3,4.0,3,-363961,71616,435577,81,False,1,4,4,0.32,0.32,0.0,0.5,1.0
8,0,0,0,0,0.0,293,106,0,0,0.0,0.0,2022-10-16T15:30:00Z,0,13,0,0,0,0,11,0,1386193,0,1,0.0,0,-1067924,11229,1079153,80,True,0,4,5,0.0,0.0,0.0,0.0,0.0
9,0,0,0,0,0.0,293,118,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,19,0,0,0,0,12,0,1053313,0,1,0.0,0,-308658,619,309277,79,True,0,4,2,0.0,0.0,0.0,0.0,0.0
10,0,0,0,0,0.0,293,126,0,0,0.0,0.0,2022-10-22T11:30:00Z,0,16,0,0,0,0,13,0,953479,0,1,0.0,0,-169871,446,170317,79,False,0,4,2,0.0,0.0,0.0,0.0,0.0
11,0,0,0,0,0.0,293,138,0,0,0.0,0.0,2022-10-29T18:45:00Z,0,11,0,0,0,0,14,0,844965,2,1,0.0,0,-109099,364,109463,79,True,0,4,2,0.0,0.0,0.0,0.0,0.0
12,0,0,0,0,0.0,293,148,0,0,0.0,0.0,2022-11-06T16:30:00Z,0,18,0,0,0,0,15,0,791045,2,1,0.0,0,-54817,318,55135,78,False,0,4,4,0.0,0.0,0.0,0.0,0.0
13,0,0,0,0,0.0,293,154,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,17,0,0,0,0,16,0,764649,1,3,0.0,0,-27389,396,27785,78,True,0,4,2,0.0,0.0,0.0,0.0,0.0
14,0,0,0,0,0.0,293,162,0,0,0.0,0.0,2022-12-26T17:30:00Z,0,2,0,0,0,0,17,0,741645,3,1,0.0,0,-23921,24509,48430,78,False,0,4,2,0.0,0.0,0.0,0.0,0.0
15,0,0,0,0,0.0,293,174,0,0,0.0,0.0,2022-12-30T20:00:00Z,0,10,0,0,0,0,18,0,726540,1,2,0.0,0,-15238,148,15386,78,True,0,4,3,0.0,0.0,0.0,0.0,0.0
16,0,0,0,0,0.0,293,183,0,0,0.0,0.0,2023-01-02T17:30:00Z,0,4,0,0,0,0,19,0,718793,1,3,0.0,0,-8093,76,8169,78,False,0,4,3,0.0,0.0,0.0,0.0,0.0
17,0,0,0,0,0.0,293,193,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,5,0,0,0,0,20,0,706707,0,3,0.0,0,-11970,122,12092,78,False,0,4,3,0.0,0.0,0.0,0.0,0.0
18,0,0,0,0,0.0,293,207,0,0,0.0,0.0,2023-01-21T12:30:00Z,0,6,0,0,0,0,21,0,699177,0,0,0.0,0,-7872,139,8011,78,True,0,4,3,0.0,0.0,0.0,0.0,0.0
19,0,0,0,0,0.0,293,220,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,20,0,0,0,0,22,0,688119,0,3,0.0,0,-10975,163,11138,78,False,0,4,2,0.0,0.0,0.0,0.0,0.0
20,0,0,0,0,0.0,293,227,0,0,0.0,0.0,2023-02-13T20:00:00Z,0,8,0,0,0,0,23,0,683871,0,2,0.0,0,-4566,104,4670,78,True,0,4,2,0.0,0.0,0.0,0.0,0.0
