Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR
0,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,19,0,0,0,0,1,0,189,0,1,1,0.0,0,0,0,0,45,True,0,2,2
1,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,14,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,11,0,0,0,0,2,0,149,0,1,3,0.0,0,-39,0,39,45,False,0,2,5
2,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,22,0,0,0.0,0.0,2023-08-26T11:30:00Z,0,18,0,0,0,0,3,0,129,0,2,0,0.0,0,-22,0,22,45,True,0,2,3
3,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,32,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,4,0,0,0,0,4,0,118,0,2,2,0.0,0,-11,0,11,45,False,0,2,3
4,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,42,0,0,0.0,0.0,2023-09-17T13:00:00Z,0,7,0,0,0,0,5,0,108,0,0,0,0.0,0,-10,0,10,45,True,0,2,3
5,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,53,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,5,0,0,0,0,6,0,104,0,1,3,0.0,0,-3,0,3,45,False,0,2,3
6,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,1,0,0,0,0,7,0,96,0,4,0,0.0,0,-8,0,8,45,True,0,2,4
7,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,75,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,9,0,0,0,0,8,0,95,0,0,3,0.0,0,-1,0,1,45,False,0,2,2
8,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,82,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,20,0,0,0,0,9,0,89,0,2,1,0.0,0,-7,0,7,45,True,0,2,2
9,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,93,0,0,0.0,0.0,2023-10-28T14:00:00Z,0,6,0,0,0,0,10,0,87,0,1,2,0.0,0,-1,0,1,45,True,0,2,2
10,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,106,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,13,0,0,0,0,11,0,87,0,1,6,0.0,0,-1,0,1,45,False,0,2,5
11,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,113,0,0,0.0,0.0,2023-11-11T17:30:00Z,0,15,0,0,0,0,12,0,86,0,0,2,0.0,0,-1,0,1,45,True,0,2,3
12,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,129,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,17,0,0,0,0,13,0,85,0,3,1,0.0,0,-1,0,1,45,False,0,2,2
13,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,132,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,2,0,0,0,0,14,0,85,0,2,2,0.0,0,0,0,0,45,True,0,2,3
14,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,143,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,8,0,0,0,0,15,0,85,0,2,0,0.0,0,0,0,0,45,False,0,2,2
15,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,157,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,14,0,0,0,0,16,0,85,0,3,0,0.0,0,0,0,0,45,False,0,2,4
16,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,177,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,16,0,0,0,0,18,0,84,0,3,2,0.0,0,-1,0,1,45,False,0,2,2
17,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,182,0,0,0.0,0.0,2023-12-26T15:00:00Z,0,10,0,0,0,0,19,0,83,0,0,3,0.0,0,-1,0,1,45,True,0,2,2
18,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,198,0,0,0.0,0.0,2023-12-31T14:00:00Z,0,18,0,0,0,0,20,0,82,0,1,3,0.0,0,-1,0,1,45,False,0,2,3
19,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,202,0,0,0.0,0.0,2024-01-21T16:30:00Z,0,11,0,0,0,0,21,0,82,0,4,0,0.0,0,0,0,0,45,True,0,2,4
20,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,217,0,0,0.0,0.0,2024-02-01T19:30:00Z,0,19,0,0,0,0,22,0,81,0,1,1,0.0,0,-1,0,1,45,False,0,2,3
21,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,222,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,16,0,0,0,0,23,0,81,0,1,1,0.0,0,0,0,0,45,True,0,2,2
0,0,0,3,1,1.3,68,0.0,0.0,0.0,0.55,2,0,0,0.6,4.2,2022-08-06T14:00:00Z,71,2,0,0,0,0,1,0,14038,1,0,2,0.0,2,0,0,0,45,True,1,2,2
1,0,0,12,0,0.9,68,0.0,0.03,0.03,1.75,17,4,0,1.7,8.8,2022-08-13T14:00:00Z,90,13,0,0,0,0,2,0,34423,1,0,4,7.0,2,8900,13090,4190,45,False,0,2,5
2,0,0,0,0,0.3,68,0.0,0.0,0.0,0.92,21,2,0,0.1,0.8,2022-08-20T16:30:00Z,45,1,0,0,0,0,3,0,59240,1,3,0,0.0,1,18338,31808,13470,45,True,0,2,4
3,0,0,3,0,0.0,68,0.0,0.0,0.0,0.13,36,1,0,0.0,0.0,2022-08-27T14:00:00Z,4,12,0,0,0,0,4,0,52848,0,0,9,0.0,1,-5840,4428,10268,45,False,0,2,4
4,0,0,0,0,0.0,68,0.0,0.0,0.0,0.0,42,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,20,0,0,0,0,5,0,42597,0,0,0,0.0,0,-10391,602,10993,45,True,0,2,2
5,0,0,0,0,0.0,68,0.0,0.0,0.0,0.0,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,16,0,0,0,0,6,0,35855,0,3,2,0.0,0,-7043,173,7216,45,False,0,2,2
6,0,0,0,0,0.0,68,0.0,0.0,0.0,0.0,77,0,0,0.0,0.0,2022-09-17T14:00:00Z,0,15,0,0,0,0,8,0,27462,0,1,1,0.0,0,-2825,125,2950,45,False,0,2,4
7,0,0,0,0,0.0,68,0.0,0.0,0.0,0.0,82,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,4,0,0,0,0,9,0,25592,0,0,0,0.0,0,-2720,172,2892,45,True,0,2,3
8,0,0,0,0,0.0,68,0.0,0.0,0.0,0.0,92,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,10,0,0,0,0,10,0,23698,0,1,2,0.0,0,-1950,407,2357,45,True,0,2,3
9,0,0,0,0,0.0,68,0.0,0.0,0.0,0.0,103,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,9,0,0,0,0,11,0,21993,0,2,2,0.0,0,-1725,51,1776,45,False,0,2,2
10,0,0,0,0,0.0,68,0.0,0.0,0.0,0.0,112,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,17,0,0,0,0,12,0,20092,0,1,0,0.0,0,-1234,28,1262,45,True,0,2,2
11,0,0,0,0,0.0,68,0.0,0.0,0.0,0.0,129,0,0,0.0,0.0,2022-10-24T19:00:00Z,0,19,0,0,0,0,13,0,20419,0,0,2,0.0,0,-479,124,603,44,False,0,2,3
12,0,0,0,0,0.0,68,0.0,0.0,0.0,0.0,132,0,0,0.0,0.0,2022-10-29T14:00:00Z,0,18,0,0,0,0,14,0,20494,0,3,2,0.0,0,-24,861,885,44,True,0,2,3
13,0,0,0,0,0.0,68,0.0,0.0,0.0,0.0,144,0,0,0.0,0.0,2022-11-05T15:00:00Z,0,11,0,0,0,0,15,0,19359,0,3,4,0.0,0,-1136,158,1294,44,False,0,2,2
14,0,0,3,0,0.0,68,0.0,0.0,0.0,0.05,151,0,0,0.0,0.0,2022-11-12T15:00:00Z,2,8,0,0,0,0,16,0,18924,0,0,3,0.0,1,-501,321,822,44,True,0,2,2
15,0,0,0,0,0.0,68,0.0,0.0,0.0,0.0,164,0,0,0.0,0.0,2022-12-27T17:30:00Z,0,6,0,0,0,0,17,0,17038,0,0,2,0.0,0,-1942,171,2113,44,False,0,2,4
16,0,0,0,0,0.0,68,0.0,0.0,0.0,0.0,171,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,7,0,0,0,0,18,0,16810,0,2,0,0.0,0,-245,111,356,44,True,0,2,2
17,0,0,0,0,0.0,68,0.0,0.0,0.0,0.0,189,0,0,0.0,0.0,2023-01-03T20:00:00Z,0,14,0,0,0,0,19,0,16634,0,0,3,0.0,0,-197,56,253,44,False,0,2,4
18,0,0,8,0,3.2,68,0.01,0.03,0.02,1.4,192,2,0,1.2,6.8,2023-01-14T17:30:00Z,55,4,0,0,0,0,20,0,16455,0,0,2,2.0,1,-210,110,320,44,False,0,2,3
19,0,0,3,0,0.7,68,0.01,0.01,0.0,1.12,202,1,0,0.1,0.4,2023-01-21T15:00:00Z,15,16,0,0,0,0,21,0,16294,0,1,1,0.0,1,-181,94,275,44,True,0,2,2
20,0,0,0,0,0.0,68,0.0,0.0,0.0,0.0,213,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,5,0,0,0,0,22,0,15880,0,0,1,0.0,0,-438,48,486,44,False,0,2,3
21,0,0,0,0,0.0,68,0.0,0.0,0.0,0.0,222,0,0,0.0,0.0,2023-02-11T17:30:00Z,0,15,0,0,0,0,23,0,15584,0,1,1,0.0,0,-310,0,310,44,True,0,2,3
22,0,0,0,0,0.0,68,0.0,0.0,0.0,0.0,240,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,20,0,0,0,0,24,0,15373,0,1,0,0.0,0,-214,0,214,44,False,0,2,2
23,0,0,0,0,0.0,68,0.0,0.0,0.0,0.0,241,0,0,0.0,0.0,2023-02-25T17:30:00Z,0,13,0,0,0,0,25,0,15105,0,4,1,0.0,0,-230,0,230,44,True,0,2,5
24,0,0,0,0,0.0,68,0.0,0.0,0.0,0.0,251,0,0,0.0,0.0,2023-03-04T15:00:00Z,0,1,0,0,0,0,26,0,15009,0,2,3,0.0,0,-137,0,137,44,False,0,2,4
25,0,0,0,0,0.0,68,0.0,0.0,0.0,0.0,261,0,0,0.0,0.0,2023-03-11T12:30:00Z,0,12,0,0,0,0,27,0,14855,0,0,1,0.0,0,-151,0,151,44,True,0,2,4
26,0,0,0,0,0.0,68,0.0,0.0,0.0,0.0,272,0,0,0.0,0.0,2023-03-18T15:00:00Z,0,2,0,0,0,0,28,0,14754,0,0,3,0.0,0,-97,0,97,44,False,0,2,2
27,0,0,0,0,0.0,68,0.0,0.0,0.0,0.0,282,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,9,0,0,0,0,29,0,14653,0,1,2,0.0,0,-104,0,104,44,True,0,2,2
28,0,0,0,0,0.0,68,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2023-04-04T18:45:00Z,0,5,0,0,0,0,29,0,14653,0,2,0,0.0,0,-104,0,104,44,True,0,2,3
29,0,0,0,0,0.0,68,0.0,0.0,0.0,0.0,295,0,0,0.0,0.0,2023-04-08T14:00:00Z,0,10,0,0,0,0,30,0,14594,0,1,0,0.0,0,-65,0,65,44,False,0,2,3
30,0,0,0,0,0.0,68,0.0,0.0,0.0,0.0,308,0,0,0.0,0.0,2023-04-15T14:15:00Z,0,18,0,0,0,0,31,0,14533,0,3,2,0.0,0,-58,0,58,44,False,0,2,4
31,0,0,0,0,0.0,68,0.0,0.0,0.0,0.0,312,0,0,0.0,0.0,2023-04-23T13:00:00Z,0,19,0,0,0,0,32,0,14492,0,4,0,0.0,0,-43,0,43,44,True,0,2,2
32,0,0,0,0,0.0,68,0.0,0.0,0.0,0.0,330,0,0,0.0,0.0,2023-04-27T18:45:00Z,0,17,0,0,0,0,33,0,14459,0,1,0,0.0,0,-37,0,37,44,False,0,2,2
33,0,0,0,0,0.0,68,0.0,0.0,0.0,0.0,332,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,11,0,0,0,0,34,0,14413,0,1,4,0.0,0,-43,0,43,44,True,0,2,2
34,0,0,0,0,0.0,68,0.0,0.0,0.0,0.0,341,0,0,0.0,0.0,2023-05-06T14:00:00Z,0,6,0,0,0,0,35,0,14362,0,3,1,0.0,0,-51,0,51,44,True,0,2,3
35,0,0,0,0,0.0,68,0.0,0.0,0.0,0.0,355,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,7,0,0,0,0,36,0,14332,0,0,2,0.0,0,-29,0,29,44,False,0,2,2
36,0,0,0,0,0.0,68,0.0,0.0,0.0,0.0,361,0,0,0.0,0.0,2023-05-20T14:00:00Z,0,14,0,0,0,0,37,0,14309,0,1,0,0.0,0,-26,0,26,44,True,0,2,3
