assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,id,key_passes,kickoff_time_formatted,loaned_in,loaned_out,offside,open_play_crosses,penalties_conceded,recoveries,tackled,tackles,target_missed,winning_goals
0,0,0,0,0.0,666,0.0,0.0,0.0,0.0,17,0,0,0.0,0.0,2023-08-18T18:45:00Z,0,16,0,0,0,0,2,0,93,0.0,1,2,0.0,0,27,32,5,50,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,666,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,2023-08-27T13:00:00Z,0,13,0,0,0,0,3,0,270,0.0,2,1,0.0,0,4,29,25,50,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,666,0.0,0.0,0.0,0.0,40,0,0,0.0,0.0,2023-09-02T11:30:00Z,0,9,0,0,0,0,4,0,414,0.0,2,2,0.0,0,-13,37,50,50,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,0.1,666,0.0,0.0,0.0,0.55,48,2,0,0.2,1.4,2023-09-16T14:00:00Z,9,18,0,0,0,0,5,0,349,0.0,1,2,0.0,0,-68,19,87,50,False,1,,,,,,,,,,,,,,,,,,,,,,,
0,0,-6,0,1.8,666,0.02,0.11,0.09,1.49,60,3,0,0.9,0.8,2023-09-24T15:30:00Z,28,15,0,0,0,0,6,0,381,0.0,8,0,6.0,1,-4,26,30,50,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,3,0,11.1,666,0.02,0.02,0.0,0.47,69,0,0,1.7,4.2,2023-09-30T14:00:00Z,20,19,0,0,0,0,7,0,423,0.0,0,2,2.0,1,10,37,27,50,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,666,0.0,0.0,0.0,0.0,76,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,10,0,0,0,0,8,0,505,0.0,1,3,0.0,0,2,30,28,50,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,666,0.0,0.0,0.0,0.0,89,0,0,0.0,0.0,2023-10-21T19:00:00Z,0,14,0,0,0,0,9,0,459,0.0,2,1,0.0,0,-48,13,61,50,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,666,0.0,0.0,0.0,0.0,91,0,0,0.0,0.0,2023-10-28T14:00:00Z,0,1,0,0,0,0,10,0,465,0.0,0,5,0.0,0,1,24,23,50,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,666,0.0,0.0,0.0,0.0,109,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,20,0,0,0,0,11,0,442,0.0,1,2,0.0,0,-23,12,35,50,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,666,0.0,0.0,0.0,0.0,114,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,5,0,0,0,0,12,0,436,0.0,1,1,0.0,0,-8,8,16,50,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,666,0.0,0.0,0.0,0.0,129,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,3,0,0,0,0,13,0,432,0.0,3,1,0.0,0,-5,11,16,50,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,666,0.0,0.0,0.0,0.0,134,0,0,0.0,0.0,2023-12-02T15:00:00Z,0,6,0,0,0,0,14,0,513,0.0,0,5,0.0,0,67,81,14,50,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,666,0.0,0.0,0.0,0.0,147,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,11,0,0,0,0,15,0,457,0.0,2,0,0.0,0,-54,3,57,50,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,666,0.0,0.0,0.0,0.0,158,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,4,0,0,0,0,16,0,463,0.0,0,1,0.0,0,5,26,21,50,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,666,0.0,0.0,0.0,0.0,165,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,7,0,0,0,0,17,0,456,0.0,0,2,0.0,0,-7,21,28,50,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,666,0.0,0.0,0.0,0.0,171,0,0,0.0,0.0,2023-12-22T20:00:00Z,0,2,0,0,0,0,18,0,521,0.0,1,1,0.0,0,63,84,21,50,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,666,0.0,0.0,0.0,0.0,190,0,0,0.0,0.0,2023-12-26T15:00:00Z,0,12,0,0,0,0,19,0,483,0.0,3,2,0.0,0,-41,27,68,50,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,666,0.0,0.0,0.0,0.0,196,0,0,0.0,0.0,2023-12-30T15:00:00Z,0,13,0,0,0,0,20,0,508,0.0,0,2,0.0,0,23,51,28,50,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,666,0.0,0.0,0.0,0.0,210,0,0,0.0,0.0,2024-01-21T14:00:00Z,0,19,0,0,0,0,21,0,463,0.0,2,2,0.0,0,-42,9,51,50,True,0,,,,,,,,,,,,,,,,,,,,,,,
