assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,657,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,17,0,0,0,0,1,0,0,0.0,1,0,0.0,0,0,0,0,45,False,0
0,0,4,0,10.8,657,0.08,0.1,0.02,0.0,12,0,0,2.9,3.0,2023-08-21T19:00:00Z,7,1,0,0,0,0,2,0,491,0.0,1,0,15.0,1,149,190,41,45,True,0
0,0,0,0,0.0,657,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,4,0,0,0,0,3,0,875,0.0,1,1,0.0,0,192,312,120,45,False,0
0,0,0,0,0.0,657,0.0,0.0,0.0,0.0,36,0,0,0.0,0.0,2023-09-03T13:00:00Z,0,20,0,0,0,0,4,0,974,0.0,2,3,0.0,0,-4,128,132,45,True,0
0,0,3,0,0.0,657,0.0,0.0,0.0,0.64,41,1,0,0.2,2.0,2023-09-16T14:00:00Z,1,2,0,0,0,0,5,0,1219,0.0,1,3,0.0,1,101,215,114,45,False,0
0,0,2,0,0.5,657,0.0,0.0,0.0,0.0,56,0,0,0.1,0.0,2023-09-23T14:00:00Z,1,10,0,0,0,0,6,0,1358,0.0,0,0,0.0,1,82,178,96,45,True,0
0,0,0,0,0.0,657,0.0,0.0,0.0,0.0,65,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,14,0,0,0,0,7,0,1541,0.0,1,0,0.0,0,134,276,142,45,False,0
0,0,9,1,3.3,657,0.04,0.19,0.15,0.95,74,0,0,3.6,11.0,2023-10-07T16:30:00Z,64,16,0,0,0,0,8,0,1762,0.0,0,0,22.0,3,137,396,259,45,True,0
0,0,3,0,13.1,657,0.02,0.23,0.22,0.65,87,1,0,3.7,5.2,2023-10-21T14:00:00Z,29,15,0,0,0,0,9,0,2854,0.0,0,4,19.0,1,935,1238,303,45,False,0
0,0,0,0,0.5,657,0.0,0.02,0.02,0.97,96,1,0,0.5,2.0,2023-10-27T19:00:00Z,30,18,0,0,0,0,10,0,3235,0.0,2,1,2.0,1,396,770,374,45,True,0
0,0,0,0,0.0,657,0.0,0.0,0.0,0.0,102,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,6,0,0,0,0,11,0,4245,0.0,2,0,0.0,0,887,1274,387,45,False,0
0,0,0,0,0.0,657,0.0,0.0,0.0,0.0,116,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,9,0,0,0,0,12,0,3186,0.0,3,2,0.0,0,-925,57,982,45,True,0
0,0,0,0,0.0,657,0.0,0.0,0.0,0.0,125,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,12,0,0,0,0,13,0,2655,0.0,1,2,0.0,0,-560,20,580,45,False,0
0,0,0,0,0.0,657,0.0,0.0,0.0,0.0,140,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,19,0,0,0,0,14,0,2423,0.0,1,1,0.0,0,-258,12,270,45,False,0
0,0,0,0,0.0,657,0.0,0.0,0.0,0.0,143,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,3,0,0,0,0,15,0,2305,0.0,2,0,0.0,0,-129,13,142,45,True,0
0,0,0,0,0.0,657,0.0,0.0,0.0,0.0,153,0,0,0.0,0.0,2023-12-09T12:30:00Z,0,11,0,0,0,0,16,0,2135,0.0,2,1,0.0,0,-164,21,185,45,True,0
0,0,0,0,0.0,657,0.0,0.0,0.0,0.0,167,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,13,0,0,0,0,17,0,1932,0.0,2,2,0.0,0,-201,15,216,45,False,0
0,0,0,0,0.0,657,0.0,0.0,0.0,0.0,172,0,0,0.0,0.0,2023-12-21T20:00:00Z,0,5,0,0,0,0,18,0,1800,0.0,1,1,0.0,0,-131,8,139,45,True,0
0,0,0,0,0.0,657,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,2023-12-27T19:30:00Z,0,7,0,0,0,0,19,0,1752,0.0,1,2,0.0,0,-61,8,69,45,False,0
0,0,0,0,0.0,657,0.0,0.0,0.0,0.0,192,0,0,0.0,0.0,2023-12-30T15:00:00Z,0,4,0,0,0,0,20,0,1681,0.0,1,3,0.0,0,-69,20,89,45,True,0
0,0,0,0,0.0,657,0.0,0.0,0.0,0.0,201,0,0,0.0,0.0,2024-01-20T12:30:00Z,0,1,0,0,0,0,21,0,1536,0.0,0,5,0.0,0,-140,9,149,45,False,0
0,0,0,0,0.0,657,0.0,0.0,0.0,0.0,212,0,0,0.0,0.0,2024-01-30T20:00:00Z,0,17,0,0,0,0,22,0,1512,0.0,2,3,0.0,0,-42,17,59,45,True,0
0,0,0,0,0.0,657,0.0,0.0,0.0,0.0,224,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,5,0,0,0,0,23,0,1509,0.0,1,4,0.0,0,-6,16,22,45,False,0
