assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,147,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,12,0,0,0,0,1,0,106,0.0,1,4,0.0,0,0,0,0,40,True,0
0,0,0,0,0.0,147,0.0,0.0,0.0,0.0,20,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,20,0,0,0,0,2,0,93,0.0,4,1,0.0,0,-13,0,13,40,False,0
0,0,0,0,0.0,147,0.0,0.0,0.0,0.0,24,0,0,0.0,0.0,2023-08-26T16:30:00Z,0,19,0,0,0,0,3,0,86,0.0,3,1,0.0,0,-7,0,7,40,True,0
0,0,0,0,0.0,147,0.0,0.0,0.0,0.0,33,0,0,0.0,0.0,2023-09-02T16:30:00Z,0,15,0,0,0,0,4,0,85,0.0,1,3,0.0,0,0,0,0,40,True,0
0,0,0,0,0.0,147,0.0,0.0,0.0,0.0,45,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,14,0,0,0,0,5,0,83,0.0,3,1,0.0,0,-3,0,3,40,False,0
0,0,0,0,0.0,147,0.0,0.0,0.0,0.0,53,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,3,0,0,0,0,6,0,80,0.0,1,3,0.0,0,-3,0,3,40,True,0
0,0,0,0,0.0,147,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2023-09-30T11:30:00Z,0,2,0,0,0,0,7,0,78,0.0,1,6,0.0,0,-2,0,2,40,False,0
0,0,0,0,0.0,147,0.0,0.0,0.0,0.0,72,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,11,0,0,0,0,8,0,75,0.0,2,2,0.0,0,-3,0,3,40,True,0
0,0,0,0,0.0,147,0.0,0.0,0.0,0.0,86,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,13,0,0,0,0,9,0,75,0.0,1,2,0.0,0,0,0,0,40,False,0
0,0,0,0,0.0,147,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,10,0,0,0,0,10,0,74,0.0,1,1,0.0,0,-1,0,1,40,True,0
