,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw
0,0,0,0,0,0,0,0,0.0,599,0.0,0.0,0.0,0.0,37,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,7,0,0,0,0,4,0,0,0,2,4,0.0,0,0,0,0,45,True,0,5,2,4
1,1,1,1,0,0,0,0,0.0,599,0.0,0.0,0.0,0.0,49,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,16,0,0,0,0,5,0,569,0,0,6,0.0,0,246,302,56,45,True,0,5,2,5
2,2,2,2,0,0,0,0,0.0,599,0.0,0.0,0.0,0.0,51,0,0,0.0,0.0,2022-09-03T16:30:00Z,0,2,0,0,0,0,6,0,1156,0,1,1,0.0,0,203,452,249,45,False,0,5,2,6
3,3,3,3,0,0,0,0,0.0,599,0.0,0.0,0.0,0.0,80,0,0,0.0,0.0,2022-09-17T11:30:00Z,0,20,0,0,0,0,8,0,1054,0,3,0,0.0,0,-111,0,111,45,False,0,5,2,8
4,4,4,4,0,0,0,0,0.0,599,0.0,0.0,0.0,0.0,88,0,0,0.0,0.0,2022-10-02T13:00:00Z,0,14,0,0,0,0,9,0,923,0,3,6,0.0,0,-149,0,149,45,True,0,5,3,9
5,5,5,5,0,0,0,0,0.0,599,0.0,0.0,0.0,0.0,97,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,17,0,0,0,0,10,0,826,0,0,4,0.0,0,-97,0,97,45,True,0,5,2,10
6,6,6,6,0,0,0,0,0.0,599,0.0,0.0,0.0,0.0,106,0,0,0.0,0.0,2022-10-16T15:30:00Z,0,12,0,0,0,0,11,0,784,0,0,1,0.0,0,-43,0,43,45,False,0,5,4,11
7,7,7,7,0,0,0,0,0.0,599,0.0,0.0,0.0,0.0,125,0,0,0.0,0.0,2022-10-22T14:00:00Z,0,5,0,0,0,0,13,0,751,0,1,3,0.0,0,-16,0,16,45,True,0,5,3,13
8,8,8,8,0,0,0,0,0.0,599,0.0,0.0,0.0,0.0,137,0,0,0.0,0.0,2022-10-29T11:30:00Z,0,10,0,0,0,0,14,0,726,0,1,0,0.0,0,-24,0,24,45,False,0,5,3,14
9,9,9,9,0,0,0,0,0.0,599,0.0,0.0,0.0,0.0,145,0,0,0.0,0.0,2022-11-05T15:00:00Z,0,9,0,0,0,0,15,0,717,0,1,2,0.0,0,-10,0,10,45,True,0,5,2,15
10,10,10,10,0,0,0,0,0.0,599,0.0,0.0,0.0,0.0,155,0,0,0.0,0.0,2022-11-12T12:30:00Z,0,4,0,0,0,0,16,0,706,0,2,1,0.0,0,-12,0,12,45,True,0,5,3,16
