,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw
0,0,0,0,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,3,0,0,0,0,1,0,16834,0,0,2,0.0,0,0,0,0,45,False,0,2,2,1
1,1,1,1,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,12,0,0,0.0,0.0,2022-08-13T11:30:00Z,0,8,0,0,0,0,2,0,19519,0,1,2,0.0,0,-645,2001,2646,45,True,0,2,2,2
2,2,2,2,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,22,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,7,0,0,0,0,3,0,19316,0,1,3,0.0,0,-1402,2382,3784,45,False,0,2,2,3
3,3,3,3,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,32,0,0,0.0,0.0,2022-08-28T13:00:00Z,0,19,0,0,0,0,4,0,17472,0,1,0,0.0,0,-2348,941,3289,44,True,0,2,2,4
4,4,4,4,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,41,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,1,0,0,0,0,5,0,19633,0,1,2,0.0,0,756,3066,2310,44,False,0,2,4,5
5,5,5,5,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,51,0,0,0.0,0.0,2022-09-03T16:30:00Z,0,13,0,0,0,0,6,0,20569,0,1,1,0.0,0,261,2761,2500,44,True,0,2,5,6
6,6,6,6,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,71,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,17,0,0,0,0,8,0,19109,0,0,1,0.0,0,-597,284,881,44,True,0,2,2,8
7,7,7,7,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,85,0,0,0.0,0.0,2022-10-02T15:30:00Z,0,11,0,0,0,0,9,0,18459,0,0,0,0.0,0,-824,355,1179,44,False,0,2,2,9
8,8,8,8,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,16,0,0,0,0,10,0,17779,0,1,1,0.0,0,-758,328,1086,44,False,0,2,2,10
9,9,9,9,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,101,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,6,0,0,0,0,11,0,17183,0,2,0,0.0,0,-693,201,894,44,True,0,2,3,11
10,10,10,10,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,116,0,0,0.0,0.0,2022-10-20T18:30:00Z,0,9,0,0,0,0,12,0,21102,0,0,3,0.0,0,505,1281,776,43,False,0,2,2,12
11,11,11,11,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,121,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,4,0,0,0,0,13,0,19805,0,0,4,0.0,0,1508,2407,899,43,True,0,2,3,13
12,12,12,12,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,140,0,0,0.0,0.0,2022-10-29T14:00:00Z,0,15,0,0,0,0,14,0,18950,0,0,4,0.0,0,-782,554,1336,43,False,0,2,4,14
13,13,13,13,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,141,0,0,0.0,0.0,2022-11-06T14:00:00Z,0,14,0,0,0,0,15,0,18013,0,1,3,0.0,0,-1006,298,1304,43,True,0,2,3,15
14,14,14,14,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,152,0,0,0.0,0.0,2022-11-13T14:00:00Z,0,5,0,0,0,0,16,0,17417,0,2,1,0.0,0,-666,205,871,43,False,0,2,3,16
15,15,15,15,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,162,0,0,0.0,0.0,2022-12-26T17:30:00Z,0,12,0,0,0,0,17,0,16147,0,3,1,0.0,0,-1377,464,1841,43,True,0,2,4,17
16,16,16,16,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,178,0,0,0.0,0.0,2023-01-01T14:00:00Z,0,18,0,0,0,0,18,0,15964,0,2,0,0.0,0,-235,124,359,43,False,0,2,4,18
17,17,17,17,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,182,0,0,0.0,0.0,2023-01-04T20:00:00Z,0,20,0,0,0,0,19,0,15737,0,1,1,0.0,0,-252,50,302,43,True,0,2,2,19
18,18,18,18,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,191,0,0,0.0,0.0,2023-01-13T20:00:00Z,0,11,0,0,0,0,20,0,15456,0,1,2,0.0,0,-324,145,469,43,True,0,2,2,20
19,19,19,19,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,209,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,17,0,0,0,0,21,0,15208,0,1,0,0.0,0,-273,89,362,43,False,0,2,2,21
20,20,20,20,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,211,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,10,0,0,0,0,22,0,14651,0,4,2,0.0,0,-584,73,657,43,True,0,2,3,22
21,21,21,21,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,228,0,0,0.0,0.0,2023-02-12T16:30:00Z,0,13,0,0,0,0,23,0,14185,0,1,3,0.0,0,-469,0,469,43,False,0,2,5,23
22,22,22,22,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,231,0,0,0.0,0.0,2023-02-18T12:30:00Z,0,1,0,0,0,0,24,0,13890,0,4,2,0.0,0,-307,0,307,43,True,0,2,4,24
23,23,23,23,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,243,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,8,0,0,0,0,25,0,13625,0,2,0,0.0,0,-248,0,248,43,False,0,2,2,25
24,24,24,24,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,252,0,0,0.0,0.0,2023-03-04T15:00:00Z,0,7,0,0,0,0,26,0,13459,0,0,1,0.0,0,-188,0,188,43,True,0,2,2,26
25,25,25,25,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,270,0,0,0.0,0.0,2023-03-12T14:00:00Z,0,19,0,0,0,0,27,0,13299,0,1,1,0.0,0,-152,0,152,43,False,0,2,3,27
26,26,26,26,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,272,0,0,0.0,0.0,2023-03-18T15:00:00Z,0,3,0,0,0,0,28,0,13176,0,0,3,0.0,0,-126,0,126,43,True,0,2,2,28
27,27,27,27,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,284,0,0,0.0,0.0,2023-04-01T16:30:00Z,0,6,0,0,0,0,29,0,13058,0,2,0,0.0,0,-119,0,119,43,False,0,2,4,29
28,28,28,28,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,66,0,0,0.0,0.0,2023-04-04T18:45:00Z,0,10,0,0,0,0,29,0,13058,0,2,1,0.0,0,-119,0,119,43,False,0,2,3,29
29,29,29,29,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,291,0,0,0.0,0.0,2023-04-08T14:00:00Z,0,16,0,0,0,0,30,0,12989,0,0,2,0.0,0,-77,0,77,43,True,0,2,2,30
30,30,30,30,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,301,0,0,0.0,0.0,2023-04-15T11:30:00Z,0,15,0,0,0,0,31,0,12929,0,0,3,0.0,0,-60,0,60,43,True,0,2,3,31
31,31,31,31,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,313,0,0,0.0,0.0,2023-04-22T14:00:00Z,0,4,0,0,0,0,32,0,12859,0,1,1,0.0,0,-65,0,65,43,False,0,2,3,32
32,32,32,32,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,321,0,0,0.0,0.0,2023-04-25T18:45:00Z,0,9,0,0,0,0,33,0,12826,0,0,1,0.0,0,-37,0,37,43,True,0,2,2,33
33,33,33,33,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,339,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,14,0,0,0,0,34,0,12774,0,0,1,0.0,0,-48,0,48,43,False,0,2,4,34
34,34,34,34,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,350,0,0,0.0,0.0,2023-05-06T14:00:00Z,0,20,0,0,0,0,35,0,12725,0,0,1,0.0,0,-55,0,55,43,False,0,2,2,35
35,35,35,35,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,352,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,18,0,0,0,0,36,0,12695,0,1,2,0.0,0,-30,0,30,43,True,0,2,3,36
36,36,36,36,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,364,0,0,0.0,0.0,2023-05-20T14:00:00Z,0,12,0,0,0,0,37,0,12662,0,1,1,0.0,0,-27,0,27,43,False,0,2,4,37
37,37,37,37,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,372,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,5,0,0,0,0,38,0,12637,0,1,2,0.0,0,-30,0,30,43,True,0,2,3,38
